action,actor,actor_id,actor_is_bot,operation_type,repo,repo_id,org,org_id,user_agent,event_hour,event_dayofweek,event_month,event_year,is_weekend,actor_event_count,actor_bot_ratio,actor_event_velocity,is_integration_event,is_outlier
integration_installation.suspend,oegagpj-ehtdbt-86,WUzZwzVOQKfC9i7T,0.0,4,Unknown,nan,org-cipher-stack-774,1496778065,2,8,2,3,2026,0,16,0.0,1.0,1,1
issue.transfer,wrxrrjvk-rkxgnym-86,FdrChTGAItO3jkIO,0.0,7,org-lumen-labs-203/worker-summit-908,512132971.0,org-delta-platform-181,2070252564,2,16,3,2,2026,0,18,0.0,1.0,1,1
repo.remove_topic,uniimkqo-wmvqnoq-61,cVa56VDvih19ZJi4,0.0,5,org-atlas-stack-764/analytics-vector-213,461606560.0,org-harbor-signal-323,1284422547,1,17,0,3,2026,0,14,0.0,1.0,1,0
repo.create_actions_secret,wbqco-ztzee-66,ugOaDgO3XYY0j1v7,0.0,3,org-cipher-systems-585/worker-ember-287,725372369.0,org-summit-labs-229,1615098705,1,16,2,3,2026,0,9,0.0,1.0,1,0
repo.immutable_releases_settings_enabled,mcggjwoy-vrxif-25,73rpo7DAKUlnwxO8,0.0,4,org-northstar-cloud-919/api-quartz-161,1634361376.0,org-atlas-systems-405,628027948,1,16,0,1,2026,0,21,0.0,1.0,1,0
repo.advanced_security_enabled,zauvkuxy-tessta-17,JHjlAECZhhQnrPLY,0.0,4,org-northstar-dynamics-116/worker-vector-687,2131858835.0,org-northstar-cloud-788,1479528916,1,9,5,1,2026,1,23,0.0,1.0,1,0
repository_vulnerability_alerts.enable,cujnlo-rtwjo-25,xWqUCeIX7fn4N3iS,0.0,4,org-cipher-signal-361/cli-lumen-754,1920789669.0,org-delta-labs-466,1689729784,3,15,6,2,2026,1,23,0.0,1.0,1,0
user.mandatory_message_viewed,wwgeyqu-skktwr-74,UswLqNAjhQTufTUU,0.0,4,Unknown,nan,Unknown,nan,2,18,0,3,2026,0,18,0.0,1.0,1,0
repo.pages_destroy,Unknown,nan,0.0,5,org-atlas-cloud-437/engine-harbor-135,1409471621.0,org-granite-core-810,2138205060,3,10,0,3,2026,0,334,0.0,1.0,1,1
wiki.update,bgoghgjw-ayiusj-77,75sCb3E6OSJbhAyF,0.0,4,Unknown,nan,Unknown,nan,2,12,2,1,2026,0,13,0.0,1.0,1,0
integration_installation.destroy,msyxwd-oqyg-43,5S7Ye07FqmUyb4J4,0.0,5,Unknown,nan,org-vector-logic-499,1662688008,2,15,3,2,2026,0,18,0.0,1.0,1,0
ip_allow_list_entry.create,fjyqmnyv-yhobb-39,PphWrXbhbCUYerlZ,0.0,3,Unknown,nan,org-atlas-core-420,1025133853,2,10,1,2,2026,0,26,0.0,1.0,1,0
business_secret_scanning_push_protection.enable,zjtqn-ogmmdu-98,3WqBgXHo1wRw6NNr,0.0,4,Unknown,nan,Unknown,nan,2,11,4,1,2026,0,40,0.0,1.0,1,0
organization_domain.create,mngjlz-icasn-56,e6LgcZWJmKZUSumc,0.0,3,Unknown,nan,org-granite-labs-460,1782417303,2,16,3,2,2026,0,19,0.0,1.0,1,0
repository_secret_scanning_automatic_validity_checks.enabled,qlisu-enzs-17,9Wkuu2qdIdn98p2X,0.0,4,org-aurora-dynamics-657/service-atlas-582,517020557.0,org-atlas-core-539,821035248,3,15,6,2,2026,1,12,0.0,1.0,1,0
team.demote_maintainer,zexbb-kquilp-13,Cmyu9k83ywK2aPVt,0.0,4,Unknown,nan,org-cipher-stack-929,1205734921,2,21,2,2,2026,0,12,0.0,1.0,1,0
repo.transfer_outgoing,nblimr-hdlacc-62,3cnYWohosKOZLBB3,0.0,7,org-northstar-platform-451/cli-atlas-812,1053998441.0,org-cipher-dynamics-962,1030212472,1,17,3,2,2026,0,24,0.0,1.0,1,1
repository_dependency_updates_self_hosted.disabled,ztohai-smidbg-86,ai7Oc3BrEo654pdG,0.0,4,org-lumen-cloud-727/infra-quartz-961,392128571.0,org-summit-systems-613,1159381196,2,11,2,1,2026,0,15,0.0,1.0,1,0
hook.config_changed,fgadh-cfcnej-59,pdFQAVkxWOYudOZU,0.0,4,Unknown,nan,org-granite-works-747,782201724,2,10,0,2,2026,0,12,0.0,1.0,1,0
repository_security_configuration.applied,jduvkro-wcqjie-74,p81hF10GqhI5yZQf,0.0,4,org-northstar-stack-972/worker-delta-338,228111944.0,org-summit-labs-877,1662547098,3,15,6,2,2026,1,9,0.0,1.0,1,0
profile_picture.update,lnyny-xawq-57,pTkYILVA9kDZQ4ya,0.0,4,Unknown,nan,Unknown,nan,2,20,1,3,2026,0,37,0.0,1.0,1,0
staff.repo_make_root,ltaptk-tectjtg-99,bqxq9RANO5opv183,0.0,4,org-ember-stack-699/api-harbor-754,1508763734.0,Unknown,nan,2,17,2,3,2026,0,32,0.0,1.0,1,0
repo.set_actions_cache_storage_policy,dmsgn-fcvzz-96,JGrPf5gZiqp1dKoa,0.0,4,org-delta-core-762/pipeline-delta-628,1094658983.0,org-northstar-logic-943,263965998,1,15,1,1,2026,0,14,0.0,1.0,1,0
user.mandatory_message_viewed,wwgeyqu-skktwr-74,UswLqNAjhQTufTUU,0.0,4,Unknown,nan,Unknown,nan,2,18,0,3,2026,0,18,0.0,1.0,1,0
private_repository_forking.enable,xtszmm-zcddfmp-23,fgXBFgTuokHRjNS8,0.0,4,org-lumen-forge-204/analytics-ember-245,1334900651.0,org-atlas-cloud-588,2074898487,2,19,2,1,2026,0,32,0.0,1.0,1,0
config_entry.destroy,diveybg-qxhsfcf-73,dJTjeNUw2RhYO3PI,0.0,5,org-atlas-works-610/worker-northstar-445,582328017.0,Unknown,nan,2,17,1,3,2026,0,6,0.0,1.0,1,0
hook.create,ekgkevm-fvxh-77,lX4Y6O18VYTMgpld,0.0,3,org-summit-forge-846/portal-northstar-376,1523542511.0,org-cipher-dynamics-280,625441171,2,14,6,2,2026,1,14,0.0,1.0,1,0
code_scanning.alert_appeared_in_branch,Unknown,nan,0.0,0,org-cipher-systems-163/orchestrator-delta-172,1022865065.0,org-lumen-labs-398,825909380,3,16,2,2,2026,0,334,0.0,1.0,1,1
pull_request_review_thread.delete,vqqod-vbthx-43,NVEsvFlmp8PcBiaN,0.0,5,org-ember-labs-931/infra-lumen-301,nan,Unknown,nan,2,16,2,3,2026,0,17,0.0,1.0,1,0
issue_comment.update,cxcitd-rklvg-63,GmPWBmn4JGJx0Emj,0.0,4,org-ember-cloud-520/analytics-delta-413,687692678.0,org-cipher-labs-192,1675290480,2,16,2,3,2026,0,28,0.0,1.0,1,0
personal_access_token.create,biqsyxw-purmi-28,YIQ8INhCH4NzgIx8,0.0,3,Unknown,nan,Unknown,nan,2,12,2,1,2026,0,15,0.0,1.0,1,0
repo.create,upmnrvsw-hrgahh-20,yHX6scGGKHS7rvCU,0.0,3,org-cipher-stack-150/worker-vector-195,548941547.0,Unknown,nan,1,16,2,3,2026,0,10,0.0,1.0,1,0
repository_dependency_updates_self_hosted.disabled,ztohai-smidbg-86,ai7Oc3BrEo654pdG,0.0,4,org-lumen-cloud-727/infra-quartz-961,392128571.0,org-summit-systems-613,1159381196,2,11,2,1,2026,0,15,0.0,1.0,1,0
user.login,tzcug-vmgyhx-48,IfQWctLP1ILabcNZ,0.0,2,Unknown,nan,Unknown,nan,2,16,2,3,2026,0,34,0.0,1.0,1,0
user_session.revoke,uvdqsy-gdnkjqq-67,JRmSogt1RA23yvXp,0.0,5,Unknown,nan,Unknown,nan,2,21,1,3,2026,0,28,0.0,1.0,1,0
integration.generate_client_secret,dzkho-awzpvzk-32,uaymkJlpZfn2FNRf,0.0,3,Unknown,nan,org-aurora-systems-491,83696562,2,6,2,1,2026,0,10,0.0,1.0,1,1
code_scanning.alert_reopened_by_user,nmtsct-jyshrtr-55,r72unfvr6uWFaZjn,0.0,0,org-atlas-cloud-300/service-harbor-902,1654355512.0,org-vector-logic-777,1202797413,3,11,0,2,2026,0,18,0.0,1.0,1,1
oauth_authorization.update,dvlpwumw-kdfzns-29,Qa7N4xMVVg8olcbt,0.0,4,Unknown,nan,"['A360', 'fusion', 'DLS-Magestic', 'Fusion360CAM', 'delcam', 'PowerMill', 'forge-run-observ']","[7, 2781, 3425, 4848, 6128, 6242, 11856]",2,11,2,1,2026,0,11,0.0,1.0,1,0
environment.remove_actions_secret,bhbfapr-gkbdlx-27,dkVMyfEJIlM8Wy6S,0.0,5,org-ember-stack-958/gateway-ember-939,473266768.0,org-cipher-labs-867,1877395276,2,16,2,2,2026,0,21,0.0,1.0,1,0
merge_queue.queue_cleared,ldondv-wjrwkf-48,QXZvlb2UMWmoUNUH,0.0,4,org-aurora-systems-829/service-lumen-650,1173901401.0,org-delta-cloud-169,125997620,2,13,0,2,2026,0,16,0.0,1.0,1,0
environment.update_actions_secret,mkoaru-uhdwnl-57,DTx00t9HpbToTx6i,0.0,4,org-harbor-platform-765/api-quartz-558,1523116459.0,org-delta-forge-851,102210757,2,16,2,3,2026,0,18,0.0,1.0,1,0
org.advanced_security_enabled_on_all_repos,hporrq-niaf-71,T142hBA2jEJumyV9,0.0,4,Unknown,nan,org-granite-core-882,1642082224,2,20,3,1,2026,0,12,0.0,1.0,1,0
integration_installation.version_updated,nbhding-rumsi-15,dvu3Fe0aqEgHDU8O,0.0,4,Unknown,nan,org-cipher-stack-725,960682461,2,16,0,3,2026,0,17,0.0,1.0,1,0
repo.staff_unlock,zevaqva-tupeujk-86,mgq5GTchDuut7UcH,0.0,3,org-cipher-logic-161/infra-delta-956,1533062116.0,org-delta-ops-957,3391015,1,11,4,3,2026,0,18,0.0,1.0,1,0
business.secret_scanning_repo_admin_settings_policy_update,vxtunbhr-bghsgty-94,JnQVRDMZ6aNpsmdL,0.0,4,Unknown,nan,Unknown,nan,2,21,4,3,2026,0,22,0.0,1.0,1,0
repository_secret_scanning.disable,kqwikd-hqhqhte-24,giuMYCDHmS1f733o,0.0,4,org-ember-logic-941/orchestrator-aurora-779,47600012.0,org-cipher-ops-559,2067547677,3,20,2,1,2026,0,11,0.0,1.0,1,0
merge_queue.pull_request_queue_jump,nhxxz-petovb-88,DEjpD92QK0Bum3S3,0.0,4,org-harbor-core-525/pipeline-ember-864,632336572.0,org-harbor-platform-724,1941218725,2,13,0,2,2026,0,23,0.0,1.0,1,0
user.unminimize_comment,lzbutvk-whgreqa-26,0LJOOZ2NNolBqIy0,0.0,4,Unknown,nan,Unknown,nan,2,3,2,1,2026,0,22,0.0,1.0,1,1
user.minimize_comment,tpouxo-pkvcf-63,gzR4GnVq2oM9D6Qd,0.0,4,Unknown,nan,Unknown,nan,2,16,2,3,2026,0,28,0.0,1.0,1,0
org.secret_scanning_push_protection_custom_message_updated,ojggl-tvio-81,OcadsdWAaBArmlrj,0.0,4,Unknown,nan,org-quartz-platform-740,663851799,2,18,5,1,2026,1,17,0.0,1.0,1,0
copilot.cfb_seat_added,ektwe-hqmj-25,VwfZZGEafSpYwX0k,0.0,3,Unknown,nan,org-harbor-forge-432,247374347,2,16,2,2,2026,0,19,0.0,1.0,1,0
project_field.create,nvabzm-chyttzz-88,JZriWV7eCw1g5qdZ,0.0,3,Unknown,nan,org-northstar-dynamics-285,981920840,2,16,2,2,2026,0,12,0.0,1.0,1,0
environment.remove_actions_variable,jkzzhed-qjuvofy-89,hiX4sw4TBLop72V8,0.0,5,org-cipher-works-877/service-delta-964,1317066942.0,org-quartz-stack-970,870998601,2,16,2,2,2026,0,18,0.0,1.0,1,0
oauth_application.create,agqhdhey-bekwr-11,iqiawuGC6qKEPfjU,0.0,3,Unknown,nan,org-harbor-core-417,1922238,2,17,4,1,2026,0,22,0.0,1.0,1,0
protected_branch.update_merge_queue_enforcement_level,vlbjbzs-rakjtt-53,7AGh1MZw9oEzFyWX,0.0,4,org-granite-cloud-600/analytics-harbor-973,733853200.0,org-vector-stack-371,1920088196,2,13,0,2,2026,0,20,0.0,1.0,1,0
pull_request_review_comment.create,lyqgixq-resiek-77,3jlxDuqYBbritSqQ,0.0,3,org-vector-dynamics-859/engine-aurora-273,nan,org-harbor-cloud-144,897955889,2,16,2,3,2026,0,10,0.0,1.0,1,0
hook.config_changed,fgadh-cfcnej-59,pdFQAVkxWOYudOZU,0.0,4,Unknown,nan,org-granite-works-747,782201724,2,10,0,2,2026,0,12,0.0,1.0,1,0
integration_installation.repositories_added,cmtplqt-htqggh-30,TI5rlsb2vFduDCvU,0.0,3,Unknown,nan,Unknown,nan,2,16,2,3,2026,0,9,0.0,1.0,1,1
codespaces.connect,vlohyant-miljrm-71,UxMF5h9ubfhP4ZL3,0.0,1,org-ember-cloud-977/api-quartz-210,1889452545.0,org-cipher-signal-467,769924782,2,8,5,2,2026,1,18,0.0,1.0,1,1
business_secret_scanning_push_protection.enable,zjtqn-ogmmdu-98,3WqBgXHo1wRw6NNr,0.0,4,Unknown,nan,Unknown,nan,2,11,4,1,2026,0,40,0.0,1.0,1,0
pull_request_review_thread.resolve,fdpoxa-yocm-32,DbH70HJVgj3zx9JT,0.0,4,org-atlas-stack-280/analytics-ember-980,nan,Unknown,nan,2,16,2,3,2026,0,19,0.0,1.0,1,0
user.minimize_comment,tpouxo-pkvcf-63,gzR4GnVq2oM9D6Qd,0.0,4,Unknown,nan,Unknown,nan,2,16,2,3,2026,0,28,0.0,1.0,1,0
business_secret_scanning_push_protection_custom_message.update,ttfoqlz-eiiw-68,tEdZzNm0oip6v0Ct,0.0,4,Unknown,nan,Unknown,nan,2,17,1,1,2026,0,20,0.0,1.0,1,0
code_scanning.alert_assigned,rxzttd-uvhgmm-73,MYvDhUjuQFfj8253,0.0,0,org-atlas-dynamics-364/worker-lumen-326,1756570892.0,org-quartz-cloud-831,1257281376,3,12,4,1,2026,0,17,0.0,1.0,1,1
integration.revoke_all_tokens,tfjlap-zgwlii-77,CRmjqFvDuqNVUuCQ,0.0,4,Unknown,nan,Unknown,nan,2,13,3,1,2026,0,23,0.0,1.0,1,1
organization_domain.verify,yxtnxnpl-dtrawsb-58,GawJwJswQtPa3JKU,0.0,4,Unknown,nan,org-northstar-logic-244,936316525,2,17,4,2,2026,0,15,0.0,1.0,1,0
team.promote_maintainer,wednis-tgwwi-66,nGf16zOsODA2E6nJ,0.0,4,Unknown,nan,org-quartz-ops-116,872586758,2,11,3,2,2026,0,22,0.0,1.0,1,0
organization_domain.create,mngjlz-icasn-56,e6LgcZWJmKZUSumc,0.0,3,Unknown,nan,org-granite-labs-460,1782417303,2,16,3,2,2026,0,19,0.0,1.0,1,0
repository_secret_scanning.enable,xcbxs-lqduq-85,0K1HlmELYjLu5aDV,0.0,4,org-lumen-works-561/api-granite-813,286807210.0,org-summit-forge-328,393685243,3,15,6,2,2026,1,27,0.0,1.0,1,0
copilot.cfb_seat_assignment_reused,mfznv-abzoa-71,kauE0IQMx5SSYJH7,0.0,4,Unknown,nan,org-lumen-signal-440,120620827,2,13,1,2,2026,0,15,0.0,1.0,1,0
integration_installation_request.close,xximi-ilvd-23,iIPywaO5s3qndeJF,0.0,4,Unknown,nan,org-atlas-labs-818,886998914,2,16,1,3,2026,0,14,0.0,1.0,1,1
repo.advanced_security_enabled,zauvkuxy-tessta-17,JHjlAECZhhQnrPLY,0.0,4,org-northstar-dynamics-116/worker-vector-687,2131858835.0,org-northstar-cloud-788,1479528916,1,9,5,1,2026,1,23,0.0,1.0,1,0
pull_request.ready_for_review,tkwstpa-hgvv-14,W2HDFDaVvo4jfrd9,0.0,4,org-lumen-forge-908/pipeline-northstar-210,1379182016.0,org-lumen-systems-883,2070528945,2,16,2,3,2026,0,20,0.0,1.0,1,0
public_key.update,hmndelxa-pxcy-61,C8LNeuuMgOJZWoyO,0.0,4,org-summit-platform-523/pipeline-ember-311,1164520374.0,org-aurora-dynamics-399,1059379470,2,17,3,1,2026,0,18,0.0,1.0,1,0
git.push,xvdgjre-ebaemnk-72,nan,0.0,0,org-aurora-core-166/worker-summit-972,nan,org-atlas-systems-319,1593959324,4,16,2,3,2026,0,26,0.0,1.0,1,1
issue.unpinned,kozqqwg-vdhnixv-96,QEZ8x7bo27qzBeuh,0.0,4,org-northstar-platform-964/analytics-vector-831,2043165068.0,org-cipher-logic-347,1709875809,2,0,3,1,2026,0,23,0.0,1.0,1,1
gpg_key.create,xguan-btyxyzp-86,m6ejKfyTaStWrSdl,0.0,3,Unknown,nan,Unknown,nan,2,5,2,1,2026,0,18,0.0,1.0,1,1
repository_secret_scanning_non_provider_patterns.enabled,jczgbb-kdgita-35,WrQbJ6cMrUO4o6fC,0.0,4,org-lumen-cloud-817/pipeline-harbor-195,23656294.0,org-summit-logic-781,17839331,3,15,6,2,2026,1,12,0.0,1.0,1,0
project_collaborator.update,btbarc-brlcb-37,2qYJoGwMi5r1LBNJ,0.0,4,Unknown,nan,org-harbor-logic-315,1097431207,2,10,1,2,2026,0,37,0.0,1.0,1,0
repo.archived,irvcflfe-ywgkjy-51,t7LKW63RK4BQlOPE,0.0,4,org-aurora-works-124/sdk-northstar-568,1334756899.0,org-summit-stack-881,824869090,1,16,2,2,2026,0,25,0.0,1.0,1,0
org.advanced_security_enabled_on_all_repos,hporrq-niaf-71,T142hBA2jEJumyV9,0.0,4,Unknown,nan,org-granite-core-882,1642082224,2,20,3,1,2026,0,12,0.0,1.0,1,0
repo.detach,sgjtplgr-vguqg-86,3PTdVOvdksT7t4St,0.0,4,org-aurora-signal-354/worker-harbor-720,1241275061.0,Unknown,nan,1,17,2,3,2026,0,16,0.0,1.0,1,0
business_secret_scanning_push_protection.enable,zjtqn-ogmmdu-98,3WqBgXHo1wRw6NNr,0.0,4,Unknown,nan,Unknown,nan,2,11,4,1,2026,0,40,0.0,1.0,1,0
copilot.plan_changed,yfpcshf-urjsr-77,MFVMqFiCdoBNXMoZ,0.0,4,Unknown,nan,org-vector-stack-164,1336219323,2,14,2,1,2026,0,19,0.0,1.0,1,0
environment.update_protection_rule,xmybg-olazgqw-72,k2FqQwj1uJXXOxrY,0.0,0,org-northstar-forge-273/gateway-northstar-252,1211153903.0,org-lumen-works-178,315074587,2,16,1,2,2026,0,22,0.0,1.0,1,1
user_content_edit.delete,rwrzew-ohhvohm-75,AmfgmcBlx8bLpCZR,0.0,5,Unknown,nan,org-quartz-core-353,301004004,2,20,4,1,2026,0,14,0.0,1.0,1,0
vulnerability_alert_rule.enable,iwiidful-lrwrswa-30,miiUrv8oTZxFImDe,0.0,4,org-vector-signal-408/worker-delta-504,2013580745.0,org-lumen-core-189,1891665490,2,10,0,1,2026,0,13,0.0,1.0,1,0
org.security_center_export_coverage,ttmajzzz-yjqpivc-62,FeO7QgwnX56qylzR,0.0,3,Unknown,nan,org-quartz-cloud-446,1671455752,2,20,3,2,2026,0,32,0.0,1.0,1,0
staff.repo_unlock,jqikdxh-xdzkmde-65,n50gkQ5x6uQSguyw,0.0,4,org-harbor-signal-528/orchestrator-lumen-664,1116272782.0,Unknown,nan,2,21,1,3,2026,0,26,0.0,1.0,1,0
org.remove_actions_secret,yxjhuent-cgiog-18,aHHnwAnRnhub4G9z,0.0,5,Unknown,nan,org-northstar-forge-509,288352144,2,20,5,3,2026,1,33,0.0,1.0,1,0
repository_secret_scanning_extended_metadata.enabled,raopjs-vdbr-88,RnhOos4xcUE4bH1L,0.0,4,org-ember-forge-881/pipeline-summit-783,283514720.0,org-northstar-logic-977,2077110046,3,13,0,2,2026,0,15,0.0,1.0,1,0
security_configuration.create,tnaflt-jaqh-83,EVkcYxV94C3I2Czx,0.0,3,Unknown,nan,org-delta-core-202,1251872533,2,8,0,1,2026,0,21,0.0,1.0,1,0
gist.visibility_change,lhshgi-pxdszcu-86,WDO8CRoCIFU9OYwR,0.0,4,Unknown,nan,Unknown,nan,2,12,1,3,2026,0,13,0.0,1.0,1,0
integration_installation.destroy,msyxwd-oqyg-43,5S7Ye07FqmUyb4J4,0.0,5,Unknown,nan,org-vector-logic-499,1662688008,2,15,3,2,2026,0,18,0.0,1.0,1,0
copilot.cfb_seat_assignment_refreshed,quforqf-tmsa-33,2KOqG5ZQydYtWECg,0.0,4,Unknown,nan,org-northstar-forge-224,683334682,2,20,4,2,2026,0,9,0.0,1.0,1,0
project.close,smsbdhfj-cqrbbmp-32,dOh4XzWl722kdGWw,0.0,4,Unknown,nan,org-vector-platform-724,2089084996,2,16,0,2,2026,0,15,0.0,1.0,1,0
org.integration_manager_removed,xbuvhed-ercixdi-83,oMfxpWeWiU2jcCh4,0.0,5,Unknown,nan,org-cipher-labs-203,1320787866,2,14,0,1,2026,0,15,0.0,1.0,1,0
ip_allow_list_entry.create,fjyqmnyv-yhobb-39,PphWrXbhbCUYerlZ,0.0,3,Unknown,nan,org-atlas-core-420,1025133853,2,10,1,2,2026,0,26,0.0,1.0,1,0
repo.set_workflow_permission_can_approve_pr,sznjzyd-kjfhxof-57,Bx0rUONgs7JIspkM,0.0,4,org-lumen-works-471/engine-lumen-283,1268239196.0,org-summit-systems-936,1633452447,1,16,4,1,2026,0,20,0.0,1.0,1,0
user.destroy,vsttc-lyoikha-27,iKAJd0z7IBwgRMFb,0.0,5,Unknown,nan,Unknown,nan,2,13,2,1,2026,0,20,0.0,1.0,1,0
organization_domain.verify,yxtnxnpl-dtrawsb-58,GawJwJswQtPa3JKU,0.0,4,Unknown,nan,org-northstar-logic-244,936316525,2,17,4,2,2026,0,15,0.0,1.0,1,0
user.create,pruql-eubb-85,4kGryVrM0KzkqVio,0.0,3,Unknown,nan,Unknown,nan,2,1,6,1,2026,1,15,0.0,1.0,1,1
code_scanning.alert_assigned,rxzttd-uvhgmm-73,MYvDhUjuQFfj8253,0.0,0,org-atlas-dynamics-364/worker-lumen-326,1756570892.0,org-quartz-cloud-831,1257281376,3,12,4,1,2026,0,17,0.0,1.0,1,1
protected_branch.update_strict_required_status_checks_policy,emaculu-xeyph-78,a1j01A8OMbC8CYR7,0.0,4,org-northstar-works-965/infra-vector-284,845447538.0,org-granite-works-824,637815344,2,20,1,3,2026,0,14,0.0,1.0,1,0
repo.codeql_updated,ahcklgf-gqaeou-90,0rPZR7LJN64vbcUH,0.0,4,org-ember-systems-922/api-delta-908,1856170441.0,org-delta-cloud-204,63633560,1,18,1,3,2026,0,9,0.0,1.0,1,0
repository_secret_scanning_non_provider_patterns.disabled,gusykd-urnmv-75,57o3WqnZBIEC35xP,0.0,4,org-cipher-dynamics-445/service-delta-153,1478349596.0,org-aurora-logic-911,1725743024,2,16,3,3,2026,0,27,0.0,1.0,1,0
pull_request_review_comment.update,tcfzcgp-ejgds-23,w6kyKEUQiWomIXhe,0.0,4,org-atlas-works-495/engine-lumen-175,nan,org-quartz-ops-457,1715616631,2,16,2,3,2026,0,21,0.0,1.0,1,0
repo.pages_private,Unknown,nan,0.0,4,org-cipher-core-887/worker-northstar-459,224467791.0,org-lumen-labs-614,2036597046,3,10,0,3,2026,0,334,0.0,1.0,1,1
org.create,mrzikp-qlfcpq-90,8nmZcq6vQqtncDj0,0.0,3,Unknown,nan,org-northstar-works-762,190053366,2,0,2,3,2026,0,23,0.0,1.0,1,1
user.promote,icmuvzq-dhedzf-72,DnalS0TjTosK6iqN,0.0,4,Unknown,nan,Unknown,nan,2,17,1,1,2026,0,16,0.0,1.0,1,0
repository_ruleset.destroy,cmlas-kwrjs-14,CFFj86XMoN46iJZ3,0.0,5,org-cipher-systems-265/sdk-granite-999,12695321.0,org-cipher-logic-181,70508887,2,15,0,2,2026,0,19,0.0,1.0,1,0
repository_invitation.accept,thipyt-vhjstx-47,W8LeXpmgq8RjTB47,0.0,4,org-granite-dynamics-766/engine-granite-188,773457906.0,org-quartz-systems-420,1797368613,2,16,0,2,2026,0,8,0.0,1.0,1,0
profile_picture.update,lnyny-xawq-57,pTkYILVA9kDZQ4ya,0.0,4,Unknown,nan,Unknown,nan,2,20,1,3,2026,0,37,0.0,1.0,1,0
repository_invitation.cancel,ibvkp-deeeuxv-14,59eT1dPuzQNoqrQX,0.0,5,org-delta-platform-286/analytics-cipher-558,932738897.0,org-granite-labs-237,1064071595,2,3,6,1,2026,1,9,0.0,1.0,1,1
protected_branch.create,lzwuw-udwtazz-49,TbkQsEOEnoTiS5nU,0.0,3,org-granite-core-626/cli-aurora-548,835813502.0,org-atlas-ops-409,1166767603,2,14,6,2,2026,1,21,0.0,1.0,1,0
user.minimize_comment,tpouxo-pkvcf-63,gzR4GnVq2oM9D6Qd,0.0,4,Unknown,nan,Unknown,nan,2,16,2,3,2026,0,28,0.0,1.0,1,0
org.create_actions_variable,slbgfu-tijzzd-50,Azyjmo8SSag2S1WO,0.0,3,Unknown,nan,org-summit-stack-701,1042324925,2,13,0,2,2026,0,12,0.0,1.0,1,0
enterprise.register_self_hosted_runner,kdbgqbjw-oozsowb-19,PwZUzql0VHjyqIEi,0.0,3,Unknown,nan,Unknown,nan,2,16,2,3,2026,0,24,0.0,1.0,1,0
repository_secret_scanning_extended_metadata.enabled,raopjs-vdbr-88,RnhOos4xcUE4bH1L,0.0,4,org-ember-forge-881/pipeline-summit-783,283514720.0,org-northstar-logic-977,2077110046,3,13,0,2,2026,0,15,0.0,1.0,1,0
environment.create,mzkreze-pdpu-17,nan,0.0,3,org-summit-core-795/portal-atlas-514,74868527.0,org-granite-systems-983,483517810,2,16,2,2,2026,0,13,0.0,1.0,1,0
public_key.update,hmndelxa-pxcy-61,C8LNeuuMgOJZWoyO,0.0,4,org-summit-platform-523/pipeline-ember-311,1164520374.0,org-aurora-dynamics-399,1059379470,2,17,3,1,2026,0,18,0.0,1.0,1,0
org.update_custom_images_policy,jbidzw-ugegijc-60,Ca5ugav8GB5w14ig,0.0,4,Unknown,nan,org-quartz-dynamics-483,308211620,2,22,1,3,2026,0,18,0.0,1.0,1,0
oauth_access.destroy,afzeuv-igvc-78,jHdU9HncyfNa2utv,0.0,5,Unknown,nan,Unknown,nan,2,13,5,1,2026,1,21,0.0,1.0,1,0
business_secret_scanning_push_protection_custom_message.update,ttfoqlz-eiiw-68,tEdZzNm0oip6v0Ct,0.0,4,Unknown,nan,Unknown,nan,2,17,1,1,2026,0,20,0.0,1.0,1,0
copilot.cfb_seat_cancelled,gyguz-gzwaw-13,g1iGQbgUPPFNvcKS,0.0,4,Unknown,nan,org-lumen-forge-544,1007872683,3,0,6,3,2026,1,21,0.0,1.0,1,1
oauth_access.destroy,afzeuv-igvc-78,jHdU9HncyfNa2utv,0.0,5,Unknown,nan,Unknown,nan,2,13,5,1,2026,1,21,0.0,1.0,1,0
ip_allow_list_entry.destroy,tcyodk-svzrs-77,KNKCME5qNQB7HQQB,0.0,5,Unknown,nan,org-ember-platform-445,33359950,2,4,5,1,2026,1,16,0.0,1.0,1,1
environment.remove_actions_variable,jkzzhed-qjuvofy-89,hiX4sw4TBLop72V8,0.0,5,org-cipher-works-877/service-delta-964,1317066942.0,org-quartz-stack-970,870998601,2,16,2,2,2026,0,18,0.0,1.0,1,0
business.advanced_security_repo_admin_enablement_policy_update,qvimvpx-cyubnwe-85,YWHg5ohdOWkLBJbj,0.0,4,Unknown,nan,Unknown,nan,2,21,4,3,2026,0,18,0.0,1.0,1,0
repo.pages_cname,Unknown,nan,0.0,4,org-lumen-platform-453/api-cipher-954,1122016119.0,org-ember-forge-666,1640288276,3,16,1,2,2026,0,334,0.0,1.0,1,1
org.archive,jgjacd-dukbkme-90,vVhIPNBU3YSqauXy,0.0,4,Unknown,nan,org-harbor-works-974,126485732,2,21,2,1,2026,0,12,0.0,1.0,1,0
repo.transfer,jdyab-nehc-54,dGNUCXDt7iIdWpbC,0.0,7,org-summit-logic-278/worker-cipher-466,1389207540.0,org-northstar-ops-632,1047463208,1,16,0,2,2026,0,24,0.0,1.0,1,1
